image_id,group,cell,iconicness_loo,correct
Dong_0539,Dong,qwen2-vl-7b|en,0.0,0
Dong_0540,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0541,Dong,qwen2-vl-7b|en,0.0,0
Dong_0542,Dong,qwen2-vl-7b|en,0.3333333333333333,0
Dong_0543,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0544,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0545,Dong,qwen2-vl-7b|en,0.0,0
Dong_0546,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0547,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0548,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0549,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0550,Dong,qwen2-vl-7b|en,0.0,0
Dong_0551,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0552,Dong,qwen2-vl-7b|en,0.0,0
Dong_0553,Dong,qwen2-vl-7b|en,0.0,0
Dong_0554,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0555,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0556,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0557,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0558,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0559,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0560,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0561,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0562,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0563,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0564,Dong,qwen2-vl-7b|en,0.0,0
Dong_0565,Dong,qwen2-vl-7b|en,0.0,0
Dong_0566,Dong,qwen2-vl-7b|en,0.0,0
Dong_0567,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0568,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0569,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0570,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0571,Dong,qwen2-vl-7b|en,0.3333333333333333,0
Dong_0572,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0573,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0574,Dong,qwen2-vl-7b|en,0.0,0
Dong_0575,Dong,qwen2-vl-7b|en,0.0,0
Dong_0576,Dong,qwen2-vl-7b|en,0.0,0
Dong_0577,Dong,qwen2-vl-7b|en,0.4444444444444444,0
Dong_0578,Dong,qwen2-vl-7b|en,0.0,0
Dong_0579,Dong,qwen2-vl-7b|en,0.0,0
Dong_0580,Dong,qwen2-vl-7b|en,0.3333333333333333,0
Dong_0581,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0582,Dong,qwen2-vl-7b|en,0.3333333333333333,0
Dong_0583,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0584,Dong,qwen2-vl-7b|en,0.0,0
Dong_0585,Dong,qwen2-vl-7b|en,0.5555555555555556,0
Dong_0586,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0587,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0588,Dong,qwen2-vl-7b|en,0.0,0
Dong_0589,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0590,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0591,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0592,Dong,qwen2-vl-7b|en,0.0,0
Dong_0593,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0594,Dong,qwen2-vl-7b|en,0.4444444444444444,0
Dong_0595,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0596,Dong,qwen2-vl-7b|en,0.1111111111111111,0
Dong_0597,Dong,qwen2-vl-7b|en,0.0,0
Dong_0598,Dong,qwen2-vl-7b|en,0.4444444444444444,0
Dong_0599,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Dong_0600,Dong,qwen2-vl-7b|en,0.2222222222222222,0
Li_0001,Li,qwen2-vl-7b|en,0.0,0
Li_0002,Li,qwen2-vl-7b|en,0.0,0
Li_0003,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0004,Li,qwen2-vl-7b|en,0.0,0
Li_0005,Li,qwen2-vl-7b|en,0.0,0
Li_0006,Li,qwen2-vl-7b|en,0.0,0
Li_0007,Li,qwen2-vl-7b|en,0.0,0
Li_0008,Li,qwen2-vl-7b|en,0.0,0
Li_0009,Li,qwen2-vl-7b|en,0.0,0
Li_0010,Li,qwen2-vl-7b|en,0.0,0
Li_0011,Li,qwen2-vl-7b|en,0.3333333333333333,0
Li_0012,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0013,Li,qwen2-vl-7b|en,0.0,0
Li_0014,Li,qwen2-vl-7b|en,0.0,0
Li_0015,Li,qwen2-vl-7b|en,0.0,0
Li_0016,Li,qwen2-vl-7b|en,0.0,0
Li_0017,Li,qwen2-vl-7b|en,0.0,0
Li_0018,Li,qwen2-vl-7b|en,0.0,0
Li_0019,Li,qwen2-vl-7b|en,0.0,0
Li_0020,Li,qwen2-vl-7b|en,0.0,0
Li_0021,Li,qwen2-vl-7b|en,0.0,0
Li_0022,Li,qwen2-vl-7b|en,0.0,0
Li_0023,Li,qwen2-vl-7b|en,0.0,0
Li_0024,Li,qwen2-vl-7b|en,0.0,0
Li_0025,Li,qwen2-vl-7b|en,0.0,0
Li_0026,Li,qwen2-vl-7b|en,0.0,0
Li_0027,Li,qwen2-vl-7b|en,0.0,0
Li_0028,Li,qwen2-vl-7b|en,0.0,0
Li_0029,Li,qwen2-vl-7b|en,0.0,0
Li_0030,Li,qwen2-vl-7b|en,0.0,0
Li_0031,Li,qwen2-vl-7b|en,0.3333333333333333,1
Li_0032,Li,qwen2-vl-7b|en,0.3333333333333333,1
Li_0033,Li,qwen2-vl-7b|en,0.0,0
Li_0034,Li,qwen2-vl-7b|en,0.0,0
Li_0035,Li,qwen2-vl-7b|en,0.0,0
Li_0036,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0037,Li,qwen2-vl-7b|en,0.0,0
Li_0038,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0039,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0040,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0041,Li,qwen2-vl-7b|en,0.0,0
Li_0042,Li,qwen2-vl-7b|en,0.0,0
Li_0043,Li,qwen2-vl-7b|en,0.0,0
Li_0044,Li,qwen2-vl-7b|en,0.0,0
Li_0045,Li,qwen2-vl-7b|en,0.0,0
Li_0046,Li,qwen2-vl-7b|en,0.0,0
Li_0047,Li,qwen2-vl-7b|en,0.0,0
Li_0048,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0049,Li,qwen2-vl-7b|en,0.0,0
Li_0050,Li,qwen2-vl-7b|en,0.0,0
Li_0051,Li,qwen2-vl-7b|en,0.0,0
Li_0052,Li,qwen2-vl-7b|en,0.0,0
Li_0053,Li,qwen2-vl-7b|en,0.0,0
Li_0054,Li,qwen2-vl-7b|en,0.0,0
Li_0055,Li,qwen2-vl-7b|en,0.1111111111111111,1
Li_0056,Li,qwen2-vl-7b|en,0.0,0
Li_0057,Li,qwen2-vl-7b|en,0.0,0
Li_0058,Li,qwen2-vl-7b|en,0.0,0
Li_0059,Li,qwen2-vl-7b|en,0.0,0
Li_0060,Li,qwen2-vl-7b|en,0.0,0
Li_0061,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0062,Li,qwen2-vl-7b|en,0.0,0
Li_0063,Li,qwen2-vl-7b|en,0.0,0
Li_0064,Li,qwen2-vl-7b|en,0.0,0
Li_0065,Li,qwen2-vl-7b|en,0.0,0
Li_0066,Li,qwen2-vl-7b|en,0.0,0
Li_0067,Li,qwen2-vl-7b|en,0.0,0
Li_0068,Li,qwen2-vl-7b|en,0.0,0
Li_0069,Li,qwen2-vl-7b|en,0.0,0
Li_0070,Li,qwen2-vl-7b|en,0.0,0
Li_0071,Li,qwen2-vl-7b|en,0.0,0
Li_0072,Li,qwen2-vl-7b|en,0.3333333333333333,1
Li_0073,Li,qwen2-vl-7b|en,0.0,0
Li_0074,Li,qwen2-vl-7b|en,0.0,0
Li_0075,Li,qwen2-vl-7b|en,0.0,0
Li_0076,Li,qwen2-vl-7b|en,0.0,0
Li_0077,Li,qwen2-vl-7b|en,0.0,0
Li_0078,Li,qwen2-vl-7b|en,0.0,0
Li_0079,Li,qwen2-vl-7b|en,0.0,0
Li_0080,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0081,Li,qwen2-vl-7b|en,0.0,0
Li_0082,Li,qwen2-vl-7b|en,0.0,0
Li_0083,Li,qwen2-vl-7b|en,0.0,0
Li_0084,Li,qwen2-vl-7b|en,0.0,0
Li_0085,Li,qwen2-vl-7b|en,0.0,0
Li_0086,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0087,Li,qwen2-vl-7b|en,0.0,0
Li_0088,Li,qwen2-vl-7b|en,0.0,0
Li_0089,Li,qwen2-vl-7b|en,0.0,0
Li_0090,Li,qwen2-vl-7b|en,0.0,0
Li_0091,Li,qwen2-vl-7b|en,0.0,0
Li_0092,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0093,Li,qwen2-vl-7b|en,0.0,0
Li_0094,Li,qwen2-vl-7b|en,0.0,0
Li_0095,Li,qwen2-vl-7b|en,0.0,0
Li_0096,Li,qwen2-vl-7b|en,0.0,0
Li_0097,Li,qwen2-vl-7b|en,0.0,0
Li_0098,Li,qwen2-vl-7b|en,0.0,0
Li_0099,Li,qwen2-vl-7b|en,0.2222222222222222,1
Li_0100,Li,qwen2-vl-7b|en,0.0,0
Li_0101,Li,qwen2-vl-7b|en,0.0,0
Li_0102,Li,qwen2-vl-7b|en,0.0,0
Li_0103,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0104,Li,qwen2-vl-7b|en,0.0,0
Li_0105,Li,qwen2-vl-7b|en,0.0,0
Li_0106,Li,qwen2-vl-7b|en,0.0,0
Li_0107,Li,qwen2-vl-7b|en,0.0,0
Li_0108,Li,qwen2-vl-7b|en,0.0,0
Li_0109,Li,qwen2-vl-7b|en,0.0,0
Li_0110,Li,qwen2-vl-7b|en,0.0,0
Li_0111,Li,qwen2-vl-7b|en,0.0,0
Li_0112,Li,qwen2-vl-7b|en,0.0,0
Li_0113,Li,qwen2-vl-7b|en,0.0,0
Li_0114,Li,qwen2-vl-7b|en,0.0,0
Li_0115,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0116,Li,qwen2-vl-7b|en,0.0,0
Li_0117,Li,qwen2-vl-7b|en,0.0,0
Li_0118,Li,qwen2-vl-7b|en,0.0,0
Li_0119,Li,qwen2-vl-7b|en,0.0,0
Li_0120,Li,qwen2-vl-7b|en,0.0,0
Li_0121,Li,qwen2-vl-7b|en,0.0,0
Li_0122,Li,qwen2-vl-7b|en,0.0,0
Li_0123,Li,qwen2-vl-7b|en,0.0,0
Li_0124,Li,qwen2-vl-7b|en,0.0,0
Li_0125,Li,qwen2-vl-7b|en,0.0,0
Li_0126,Li,qwen2-vl-7b|en,0.0,0
Li_0127,Li,qwen2-vl-7b|en,0.0,0
Li_0128,Li,qwen2-vl-7b|en,0.0,0
Li_0129,Li,qwen2-vl-7b|en,0.0,0
Li_0130,Li,qwen2-vl-7b|en,0.0,0
Li_0131,Li,qwen2-vl-7b|en,0.0,0
Li_0132,Li,qwen2-vl-7b|en,0.0,0
Li_0133,Li,qwen2-vl-7b|en,0.0,0
Li_0134,Li,qwen2-vl-7b|en,0.0,0
Li_0135,Li,qwen2-vl-7b|en,0.0,0
Li_0136,Li,qwen2-vl-7b|en,0.0,0
Li_0137,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0138,Li,qwen2-vl-7b|en,0.0,0
Li_0139,Li,qwen2-vl-7b|en,0.0,0
Li_0140,Li,qwen2-vl-7b|en,0.0,0
Li_0141,Li,qwen2-vl-7b|en,0.0,0
Li_0142,Li,qwen2-vl-7b|en,0.0,0
Li_0143,Li,qwen2-vl-7b|en,0.0,0
Li_0144,Li,qwen2-vl-7b|en,0.0,0
Li_0145,Li,qwen2-vl-7b|en,0.0,0
Li_0146,Li,qwen2-vl-7b|en,0.0,0
Li_0147,Li,qwen2-vl-7b|en,0.0,0
Li_0148,Li,qwen2-vl-7b|en,0.0,0
Li_0149,Li,qwen2-vl-7b|en,0.0,0
Li_0150,Li,qwen2-vl-7b|en,0.0,0
Li_0151,Li,qwen2-vl-7b|en,0.0,0
Li_0152,Li,qwen2-vl-7b|en,0.0,0
Li_0153,Li,qwen2-vl-7b|en,0.0,0
Li_0154,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0155,Li,qwen2-vl-7b|en,0.0,0
Li_0156,Li,qwen2-vl-7b|en,0.0,0
Li_0157,Li,qwen2-vl-7b|en,0.0,0
Li_0158,Li,qwen2-vl-7b|en,0.0,0
Li_0159,Li,qwen2-vl-7b|en,0.0,0
Li_0160,Li,qwen2-vl-7b|en,0.0,0
Li_0161,Li,qwen2-vl-7b|en,0.0,0
Li_0162,Li,qwen2-vl-7b|en,0.0,0
Li_0163,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0164,Li,qwen2-vl-7b|en,0.0,0
Li_0165,Li,qwen2-vl-7b|en,0.0,0
Li_0166,Li,qwen2-vl-7b|en,0.0,0
Li_0167,Li,qwen2-vl-7b|en,0.0,0
Li_0168,Li,qwen2-vl-7b|en,0.0,0
Li_0169,Li,qwen2-vl-7b|en,0.0,0
Li_0170,Li,qwen2-vl-7b|en,0.0,0
Li_0171,Li,qwen2-vl-7b|en,0.0,0
Li_0172,Li,qwen2-vl-7b|en,0.0,0
Li_0173,Li,qwen2-vl-7b|en,0.0,0
Li_0174,Li,qwen2-vl-7b|en,0.0,0
Li_0175,Li,qwen2-vl-7b|en,0.0,0
Li_0176,Li,qwen2-vl-7b|en,0.0,0
Li_0177,Li,qwen2-vl-7b|en,0.0,0
Li_0178,Li,qwen2-vl-7b|en,0.0,0
Li_0179,Li,qwen2-vl-7b|en,0.0,0
Li_0180,Li,qwen2-vl-7b|en,0.0,0
Li_0181,Li,qwen2-vl-7b|en,0.0,0
Li_0182,Li,qwen2-vl-7b|en,0.0,0
Li_0183,Li,qwen2-vl-7b|en,0.0,0
Li_0184,Li,qwen2-vl-7b|en,0.0,0
Li_0185,Li,qwen2-vl-7b|en,0.3333333333333333,0
Li_0186,Li,qwen2-vl-7b|en,0.0,0
Li_0187,Li,qwen2-vl-7b|en,0.0,0
Li_0188,Li,qwen2-vl-7b|en,0.0,0
Li_0189,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0190,Li,qwen2-vl-7b|en,0.0,0
Li_0191,Li,qwen2-vl-7b|en,0.0,0
Li_0192,Li,qwen2-vl-7b|en,0.0,0
Li_0193,Li,qwen2-vl-7b|en,0.0,0
Li_0194,Li,qwen2-vl-7b|en,0.0,0
Li_0195,Li,qwen2-vl-7b|en,0.0,0
Li_0196,Li,qwen2-vl-7b|en,0.0,0
Li_0197,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0198,Li,qwen2-vl-7b|en,0.0,0
Li_0199,Li,qwen2-vl-7b|en,0.0,0
Li_0200,Li,qwen2-vl-7b|en,0.0,0
Li_0201,Li,qwen2-vl-7b|en,0.0,0
Li_0202,Li,qwen2-vl-7b|en,0.0,0
Li_0203,Li,qwen2-vl-7b|en,0.0,0
Li_0204,Li,qwen2-vl-7b|en,0.0,0
Li_0205,Li,qwen2-vl-7b|en,0.0,0
Li_0206,Li,qwen2-vl-7b|en,0.0,0
Li_0207,Li,qwen2-vl-7b|en,0.0,0
Li_0208,Li,qwen2-vl-7b|en,0.0,0
Li_0209,Li,qwen2-vl-7b|en,0.0,0
Li_0210,Li,qwen2-vl-7b|en,0.0,0
Li_0211,Li,qwen2-vl-7b|en,0.0,0
Li_0212,Li,qwen2-vl-7b|en,0.0,0
Li_0213,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0214,Li,qwen2-vl-7b|en,0.0,0
Li_0215,Li,qwen2-vl-7b|en,0.0,0
Li_0216,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0217,Li,qwen2-vl-7b|en,0.0,0
Li_0218,Li,qwen2-vl-7b|en,0.0,0
Li_0219,Li,qwen2-vl-7b|en,0.0,0
Li_0220,Li,qwen2-vl-7b|en,0.0,0
Li_0221,Li,qwen2-vl-7b|en,0.0,0
Li_0222,Li,qwen2-vl-7b|en,0.0,0
Li_0223,Li,qwen2-vl-7b|en,0.0,0
Li_0224,Li,qwen2-vl-7b|en,0.0,0
Li_0225,Li,qwen2-vl-7b|en,0.0,0
Li_0226,Li,qwen2-vl-7b|en,0.0,0
Li_0227,Li,qwen2-vl-7b|en,0.0,0
Li_0228,Li,qwen2-vl-7b|en,0.0,0
Li_0229,Li,qwen2-vl-7b|en,0.0,0
Li_0230,Li,qwen2-vl-7b|en,0.0,0
Li_0231,Li,qwen2-vl-7b|en,0.0,0
Li_0232,Li,qwen2-vl-7b|en,0.0,0
Li_0233,Li,qwen2-vl-7b|en,0.0,0
Li_0234,Li,qwen2-vl-7b|en,0.0,0
Li_0235,Li,qwen2-vl-7b|en,0.0,0
Li_0236,Li,qwen2-vl-7b|en,0.0,0
Li_0237,Li,qwen2-vl-7b|en,0.0,0
Li_0238,Li,qwen2-vl-7b|en,0.0,0
Li_0239,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0240,Li,qwen2-vl-7b|en,0.0,0
Li_0241,Li,qwen2-vl-7b|en,0.0,0
Li_0242,Li,qwen2-vl-7b|en,0.0,0
Li_0243,Li,qwen2-vl-7b|en,0.0,0
Li_0244,Li,qwen2-vl-7b|en,0.0,0
Li_0245,Li,qwen2-vl-7b|en,0.0,0
Li_0246,Li,qwen2-vl-7b|en,0.0,0
Li_0247,Li,qwen2-vl-7b|en,0.0,0
Li_0248,Li,qwen2-vl-7b|en,0.0,0
Li_0249,Li,qwen2-vl-7b|en,0.0,0
Li_0250,Li,qwen2-vl-7b|en,0.0,0
Li_0251,Li,qwen2-vl-7b|en,0.0,0
Li_0252,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0253,Li,qwen2-vl-7b|en,0.0,0
Li_0254,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0255,Li,qwen2-vl-7b|en,0.0,0
Li_0256,Li,qwen2-vl-7b|en,0.0,0
Li_0257,Li,qwen2-vl-7b|en,0.0,0
Li_0258,Li,qwen2-vl-7b|en,0.3333333333333333,1
Li_0259,Li,qwen2-vl-7b|en,0.0,0
Li_0260,Li,qwen2-vl-7b|en,0.0,0
Li_0261,Li,qwen2-vl-7b|en,0.0,0
Li_0262,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0263,Li,qwen2-vl-7b|en,0.0,0
Li_0264,Li,qwen2-vl-7b|en,0.0,0
Li_0265,Li,qwen2-vl-7b|en,0.0,0
Li_0266,Li,qwen2-vl-7b|en,0.0,0
Li_0267,Li,qwen2-vl-7b|en,0.0,0
Li_0268,Li,qwen2-vl-7b|en,0.0,0
Li_0269,Li,qwen2-vl-7b|en,0.0,0
Li_0270,Li,qwen2-vl-7b|en,0.0,0
Li_0271,Li,qwen2-vl-7b|en,0.0,0
Li_0272,Li,qwen2-vl-7b|en,0.0,0
Li_0273,Li,qwen2-vl-7b|en,0.0,0
Li_0274,Li,qwen2-vl-7b|en,0.0,0
Li_0275,Li,qwen2-vl-7b|en,0.0,0
Li_0276,Li,qwen2-vl-7b|en,0.0,0
Li_0277,Li,qwen2-vl-7b|en,0.3333333333333333,1
Li_0278,Li,qwen2-vl-7b|en,0.0,0
Li_0279,Li,qwen2-vl-7b|en,0.0,0
Li_0280,Li,qwen2-vl-7b|en,0.0,0
Li_0281,Li,qwen2-vl-7b|en,0.0,0
Li_0282,Li,qwen2-vl-7b|en,0.0,0
Li_0283,Li,qwen2-vl-7b|en,0.0,0
Li_0284,Li,qwen2-vl-7b|en,0.0,0
Li_0285,Li,qwen2-vl-7b|en,0.0,0
Li_0286,Li,qwen2-vl-7b|en,0.0,0
Li_0287,Li,qwen2-vl-7b|en,0.0,0
Li_0288,Li,qwen2-vl-7b|en,0.0,0
Li_0289,Li,qwen2-vl-7b|en,0.0,0
Li_0290,Li,qwen2-vl-7b|en,0.0,0
Li_0291,Li,qwen2-vl-7b|en,0.0,0
Li_0292,Li,qwen2-vl-7b|en,0.0,0
Li_0293,Li,qwen2-vl-7b|en,0.3333333333333333,0
Li_0294,Li,qwen2-vl-7b|en,0.0,0
Li_0295,Li,qwen2-vl-7b|en,0.0,0
Li_0296,Li,qwen2-vl-7b|en,0.0,0
Li_0297,Li,qwen2-vl-7b|en,0.0,0
Li_0298,Li,qwen2-vl-7b|en,0.0,0
Li_0299,Li,qwen2-vl-7b|en,0.0,0
Li_0300,Li,qwen2-vl-7b|en,0.0,0
Li_0301,Li,qwen2-vl-7b|en,0.0,0
Li_0302,Li,qwen2-vl-7b|en,0.0,0
Li_0303,Li,qwen2-vl-7b|en,0.0,0
Li_0304,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0305,Li,qwen2-vl-7b|en,0.0,0
Li_0306,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0307,Li,qwen2-vl-7b|en,0.0,0
Li_0308,Li,qwen2-vl-7b|en,0.0,0
Li_0309,Li,qwen2-vl-7b|en,0.0,0
Li_0310,Li,qwen2-vl-7b|en,0.0,0
Li_0311,Li,qwen2-vl-7b|en,0.0,0
Li_0312,Li,qwen2-vl-7b|en,0.0,0
Li_0313,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0314,Li,qwen2-vl-7b|en,0.0,0
Li_0315,Li,qwen2-vl-7b|en,0.0,0
Li_0316,Li,qwen2-vl-7b|en,0.0,0
Li_0317,Li,qwen2-vl-7b|en,0.0,0
Li_0318,Li,qwen2-vl-7b|en,0.0,0
Li_0319,Li,qwen2-vl-7b|en,0.0,0
Li_0320,Li,qwen2-vl-7b|en,0.0,0
Li_0321,Li,qwen2-vl-7b|en,0.0,0
Li_0322,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0323,Li,qwen2-vl-7b|en,0.3333333333333333,1
Li_0324,Li,qwen2-vl-7b|en,0.0,0
Li_0325,Li,qwen2-vl-7b|en,0.0,0
Li_0326,Li,qwen2-vl-7b|en,0.0,0
Li_0327,Li,qwen2-vl-7b|en,0.0,0
Li_0328,Li,qwen2-vl-7b|en,0.0,0
Li_0329,Li,qwen2-vl-7b|en,0.0,0
Li_0330,Li,qwen2-vl-7b|en,0.0,0
Li_0331,Li,qwen2-vl-7b|en,0.0,0
Li_0332,Li,qwen2-vl-7b|en,0.0,0
Li_0333,Li,qwen2-vl-7b|en,0.0,0
Li_0334,Li,qwen2-vl-7b|en,0.0,0
Li_0335,Li,qwen2-vl-7b|en,0.0,0
Li_0336,Li,qwen2-vl-7b|en,0.0,0
Li_0337,Li,qwen2-vl-7b|en,0.0,0
Li_0338,Li,qwen2-vl-7b|en,0.1111111111111111,1
Li_0339,Li,qwen2-vl-7b|en,0.0,0
Li_0340,Li,qwen2-vl-7b|en,0.0,0
Li_0341,Li,qwen2-vl-7b|en,0.0,0
Li_0342,Li,qwen2-vl-7b|en,0.0,0
Li_0343,Li,qwen2-vl-7b|en,0.0,0
Li_0344,Li,qwen2-vl-7b|en,0.0,0
Li_0345,Li,qwen2-vl-7b|en,0.0,0
Li_0346,Li,qwen2-vl-7b|en,0.0,0
Li_0347,Li,qwen2-vl-7b|en,0.0,0
Li_0348,Li,qwen2-vl-7b|en,0.0,0
Li_0349,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0350,Li,qwen2-vl-7b|en,0.0,0
Li_0351,Li,qwen2-vl-7b|en,0.0,0
Li_0352,Li,qwen2-vl-7b|en,0.0,0
Li_0353,Li,qwen2-vl-7b|en,0.0,0
Li_0354,Li,qwen2-vl-7b|en,0.0,0
Li_0355,Li,qwen2-vl-7b|en,0.0,0
Li_0356,Li,qwen2-vl-7b|en,0.0,0
Li_0357,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0358,Li,qwen2-vl-7b|en,0.0,0
Li_0359,Li,qwen2-vl-7b|en,0.0,0
Li_0360,Li,qwen2-vl-7b|en,0.0,0
Li_0361,Li,qwen2-vl-7b|en,0.0,0
Li_0362,Li,qwen2-vl-7b|en,0.0,0
Li_0363,Li,qwen2-vl-7b|en,0.0,0
Li_0364,Li,qwen2-vl-7b|en,0.0,0
Li_0365,Li,qwen2-vl-7b|en,0.0,0
Li_0366,Li,qwen2-vl-7b|en,0.0,0
Li_0367,Li,qwen2-vl-7b|en,0.0,0
Li_0368,Li,qwen2-vl-7b|en,0.0,0
Li_0369,Li,qwen2-vl-7b|en,0.0,0
Li_0370,Li,qwen2-vl-7b|en,0.0,0
Li_0371,Li,qwen2-vl-7b|en,0.0,0
Li_0372,Li,qwen2-vl-7b|en,0.0,0
Li_0373,Li,qwen2-vl-7b|en,0.0,0
Li_0374,Li,qwen2-vl-7b|en,0.0,0
Li_0375,Li,qwen2-vl-7b|en,0.0,0
Li_0376,Li,qwen2-vl-7b|en,0.0,0
Li_0377,Li,qwen2-vl-7b|en,0.0,0
Li_0378,Li,qwen2-vl-7b|en,0.0,0
Li_0379,Li,qwen2-vl-7b|en,0.0,0
Li_0380,Li,qwen2-vl-7b|en,0.0,0
Li_0381,Li,qwen2-vl-7b|en,0.0,0
Li_0382,Li,qwen2-vl-7b|en,0.0,0
Li_0383,Li,qwen2-vl-7b|en,0.0,0
Li_0384,Li,qwen2-vl-7b|en,0.0,0
Li_0385,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0386,Li,qwen2-vl-7b|en,0.0,0
Li_0387,Li,qwen2-vl-7b|en,0.0,0
Li_0388,Li,qwen2-vl-7b|en,0.0,0
Li_0389,Li,qwen2-vl-7b|en,0.0,0
Li_0390,Li,qwen2-vl-7b|en,0.0,0
Li_0391,Li,qwen2-vl-7b|en,0.0,0
Li_0392,Li,qwen2-vl-7b|en,0.0,0
Li_0393,Li,qwen2-vl-7b|en,0.1111111111111111,0
Li_0394,Li,qwen2-vl-7b|en,0.0,0
Li_0395,Li,qwen2-vl-7b|en,0.0,0
Li_0396,Li,qwen2-vl-7b|en,0.4444444444444444,1
Li_0397,Li,qwen2-vl-7b|en,0.0,0
Li_0398,Li,qwen2-vl-7b|en,0.0,0
Li_0399,Li,qwen2-vl-7b|en,0.0,0
Li_0400,Li,qwen2-vl-7b|en,0.0,0
Li_0401,Li,qwen2-vl-7b|en,0.0,0
Li_0402,Li,qwen2-vl-7b|en,0.0,0
Li_0403,Li,qwen2-vl-7b|en,0.0,0
Li_0404,Li,qwen2-vl-7b|en,0.0,0
Li_0405,Li,qwen2-vl-7b|en,0.0,0
Li_0406,Li,qwen2-vl-7b|en,0.0,0
Li_0407,Li,qwen2-vl-7b|en,0.0,0
Li_0408,Li,qwen2-vl-7b|en,0.0,0
Li_0409,Li,qwen2-vl-7b|en,0.0,0
Li_0410,Li,qwen2-vl-7b|en,0.0,0
Li_0411,Li,qwen2-vl-7b|en,0.0,0
Li_0412,Li,qwen2-vl-7b|en,0.0,0
Li_0413,Li,qwen2-vl-7b|en,0.0,0
Li_0414,Li,qwen2-vl-7b|en,0.2222222222222222,0
Li_0415,Li,qwen2-vl-7b|en,0.0,0
Li_0416,Li,qwen2-vl-7b|en,0.0,0
